"Query ID","PID [BIN]","Phylum","Class","Order","Family","Subfamily","Tribe","Genus","Species","Indels","ID%"
"CBAY0032_BF_E","GCHAR707-19[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","99.69"
"CBAY0032_BF_E","GMGMR2047-18[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","99.54"
"CBAY0032_BF_E","BAYS1666-24[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.54"
"CBAY0032_BF_E","DTNHM2297-21[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.54"
"CBAY0032_BF_E","GBAAZ6647-24[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.54"
"CBAY0032_BF_E","GBMIN61291-17[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.54"
"CBAY0032_BF_E","NLSIM1117-20[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.54"
"CBAY0032_BF_E","NLSIM747-18[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.54"
"CBAY0032_BF_E","TOYEN076-15[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium sp. LOH_1","0","99.54"
"CBAY0032_BF_E","FISIM186-11[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.53"
"CBAY0032_BF_E","NOSIM028-10[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.53"
"CBAY0032_BF_E","BSNHM1834-25[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","","","","","0","99.39"
"CBAY0032_BF_E","FISIM190-11[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.39"
"CBAY0032_BF_E","FISIM220-11[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.39"
"CBAY0032_BF_E","FISIM222-11[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.39"
"CBAY0032_BF_E","GBMIN61294-17[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.39"
"CBAY0032_BF_E","GBMIN61296-17[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.39"
"CBAY0032_BF_E","GBMIN61293-17[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.24"
"CBAY0032_BF_E","NBGW14771-25[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.24"
"CBAY0032_BF_E","GMBSR1441-18[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","99.23"
"CBAY0032_BF_E","GBMIN61292-17[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.09"
"CBAY0032_BF_I","CBAYB411-23[BOLD:ACR3914]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","99.85"
"CBAY0032_BF_I","MCHAA399-19[BOLD:ACR3914]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","99.85"
"CBAY0032_BF_I","MCHAA666-19[BOLD:ACR3914]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","99.85"
"CBAY0032_BF_I","MCHAC2246-19[BOLD:ACR3914]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","99.85"
"CBAY0032_BF_I","MCHAD1334-19[BOLD:ACR3914]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","99.85"
"CBAY0032_BF_I","MCHAE161-19[BOLD:ACR3914]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","99.85"
"CBAY0032_BF_I","MCHAA690-19[BOLD:ACR3914]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","1","99.84"
"CBAY0032_BF_I","CNTUA1389-14[BOLD:ACR3914]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","99.83"
"CBAY0032_BF_I","CNTUA1373-14[BOLD:ACR3914]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","99.70"
"CBAY0032_BF_I","MCHAC567-19[BOLD:ACR3914]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","99.54"
"CBAY0032_BF_I","CNTUA1304-14[BOLD:ACR3914]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","99.24"
"CBAY0032_BF_I","NOSIM031-10[BOLD:AAE1413]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium pusillum","0","95.35"
"CBAY0032_BF_I","NOSIM032-10[BOLD:AAE1413]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium pusillum","0","95.35"
"CBAY0032_BF_I","NOSIM030-10[BOLD:AAE1413]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium pusillum","0","95.04"
"CBAY0032_BF_I","NOSIM033-10[BOLD:AAE1413]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium pusillum","0","95.04"
"CBAY0032_BF_I","SIIP8864-24[BOLD:AAE1413]","Arthropoda","Insecta","Diptera","Simuliidae","","","","","0","94.98"
"CBAY0032_BF_I","ACB437-06[BOLD:AAE1413]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium pusillum","0","94.98"
"CBAY0032_BF_I","BSNHM5613-25[BOLD:AAE1413]","Arthropoda","Insecta","Diptera","","","","","","0","94.97"
"CBAY0032_BF_I","LPKIL1199-22[BOLD:AAE1413]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium pusillum","0","94.93"
"CBAY0032_BF_I","FISIM109-11[BOLD:AAE1413]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium pusillum","0","94.22"
"CBAY0032_BF_I","FISIM108-11[BOLD:AAE1413]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium pusillum","0","94.07"
"CBAY0035_BF_A","BCHAR2711-18[BOLD:AAA8326]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","100.00"
"CBAY0035_BF_A","GMOQJ642-19[BOLD:AAA8326]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","100.00"
"CBAY0035_BF_A","MCHAA378-19[BOLD:AAA8326]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","100.00"
"CBAY0035_BF_A","MCHAA793-19[BOLD:AAA8326]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","100.00"
"CBAY0035_BF_A","MCHAC479-19[BOLD:AAA8326]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","100.00"
"CBAY0035_BF_A","MCHAD1422-19[BOLD:AAA8326]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","100.00"
"CBAY0035_BF_A","MCHAD664-19[BOLD:AAA8326]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","100.00"
"CBAY0035_BF_A","CIOSI25166-24[BOLD:AAA8326]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","99.85"
"CBAY0035_BF_A","CIOSI43965-24[BOLD:AAA8326]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","99.85"
"CBAY0035_BF_A","FCHAR6639-19[BOLD:AAA8326]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","99.85"
"CBAY0035_BF_A","GCHAR792-19[BOLD:AAA8326]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","99.85"
"CBAY0035_BF_A","MCHAA1091-19[BOLD:AAA8326]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","99.85"
"CBAY0035_BF_A","MCHAD178-19[BOLD:AAA8326]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","99.85"
"CBAY0035_BF_A","MCHAE740-19[BOLD:AAA8326]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","99.85"
"CBAY0035_BF_A","DHSSI945-24[BOLD:AAA8326]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium annulitarse","0","99.85"
"CBAY0035_BF_A","BBDCQ685-10[BOLD:AAA8326]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium tuberosum complex","0","99.85"
"CBAY0035_BF_A","DHSSI163-23[BOLD:AAA8326]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium vandalicum","0","99.85"
"CBAY0035_BF_A","CIOSI50652-24[BOLD:AAA8326]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","99.70"
"CBAY0035_BF_A","OPPAM330-17[BOLD:AAA8326]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","99.70"
"CBAY0035_BF_A","DHSSI069-23[BOLD:AAA8326]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium tuberosum complex","0","99.70"
"CBAY0035_BF_A","DHSSI1237-24[BOLD:AAA8326]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium tuberosum complex","0","99.70"
"CBAY0035_BF_A","DHSSI1448-24[BOLD:AAA8326]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium tuberosum complex","0","99.70"
"CBAY0035_BF_A","DHSSI711-24[BOLD:AAA8326]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium tuberosum complex","0","99.70"
"CBAY0035_BF_A","JWDCB250-10[BOLD:AAA8326]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium tuberosum complex","0","99.70"
"CBAY0035_BF_A","JWDCC557-10[BOLD:AAA8326]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium tuberosum complex","0","99.70"
"CBAY0046_BF_F","ACBB723-09[BOLD:AAC0730]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","100.00"
"CBAY0046_BF_F","ACBB737-09[BOLD:AAC0730]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","100.00"
"CBAY0046_BF_F","CNAUY661-14[BOLD:AAC0730]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","100.00"
"CBAY0046_BF_F","ACB020-05[BOLD:AAC0730]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium baffinense","0","100.00"
"CBAY0046_BF_F","ECIPY187-10[BOLD:AAC0730]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium baffinense","0","100.00"
"CBAY0046_BF_F","GBDP7319-09[BOLD:AAC0730]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium baffinense","0","100.00"
"CBAY0046_BF_F","NBPSI187-11[BOLD:AAC0730]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium baffinense","0","100.00"
"CBAY0046_BF_F","ACBB747-09[BOLD:AAC0730]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","99.85"
"CBAY0046_BF_F","EBADI002-16[BOLD:AAC0730]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","99.85"
"CBAY0046_BF_F","MCHAE674-19[BOLD:AAC0730]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","99.85"
"CBAY0046_BF_F","FISIM071-11[BOLD:AAC0730]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium baffinense","0","99.85"
"CBAY0046_BF_F","FISIM076-11[BOLD:AAC0730]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium crassum","0","99.85"
"CBAY0046_BF_F","CNAUY097-14[BOLD:AAC0730]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","99.83"
"CBAY0046_BF_F","CNTUA601-14[BOLD:AAC0730]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","99.83"
"CBAY0046_BF_F","FISIM080-11[BOLD:AAC0730]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium crassum","0","99.70"
"CBAY0046_BF_J","GCHAR705-19[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","100.00"
"CBAY0046_BF_J","GCHAR706-19[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","100.00"
"CBAY0046_BF_J","JWDCJ1479-11[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","100.00"
"CBAY0046_BF_J","GCHAR707-19[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","99.85"
"CBAY0046_BF_J","JWDCH700-10[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.85"
"CBAY0046_BF_J","BAYS1666-24[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.70"
"CBAY0046_BF_J","DTNHM2297-21[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.70"
"CBAY0046_BF_J","GBAAZ6647-24[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.70"
"CBAY0046_BF_J","GBMIN61291-17[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.70"
"CBAY0046_BF_J","NLSIM747-18[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.70"
"CBAY0046_BF_J","TOYEN076-15[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium sp. LOH_1","0","99.70"
"CBAY0046_BF_J","GMGMR2047-18[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","99.69"
"CBAY0046_BF_J","FISIM186-11[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.69"
"CBAY0046_BF_J","NLSIM1117-20[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.69"
"CBAY0046_BF_J","NOSIM028-10[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.69"
"CBAY0046_BF_J","BSNHM1834-25[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","","","","","0","99.54"
"CBAY0046_BF_J","FISIM190-11[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.54"
"CBAY0046_BF_J","FISIM220-11[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.54"
"CBAY0046_BF_J","FISIM222-11[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.54"
"CBAY0046_BF_J","GBMIN61294-17[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.54"
"CBAY0046_BF_J","GBMIN61296-17[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.54"
"CBAY0046_BF_J","GMBSR1441-18[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","","0","99.39"
"CBAY0046_BF_J","GBMIN61293-17[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.39"
"CBAY0046_BF_J","NBGW14771-25[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.39"
"CBAY0046_BF_J","GBMIN61292-17[BOLD:AAB0056]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium noelleri","0","99.24"
"CBAY0048_BF_I","DNARB2346-23[BOLD:AAD1867]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium subpusillum","0","100.00"
"CBAY0048_BF_I","DNARB3681-23[BOLD:AAD1867]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium subpusillum","0","100.00"
"CBAY0048_BF_I","FCHAR4864-19[BOLD:AAD1867]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium subpusillum","0","100.00"
"CBAY0048_BF_I","FCHAR7957-19[BOLD:AAD1867]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium subpusillum","0","100.00"
"CBAY0048_BF_I","MCHAA1053-19[BOLD:AAD1867]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium subpusillum","0","100.00"
"CBAY0048_BF_I","MCHAA1089-19[BOLD:AAD1867]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium subpusillum","0","100.00"
"CBAY0048_BF_I","MCHAA1101-19[BOLD:AAD1867]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium subpusillum","0","100.00"
"CBAY0048_BF_I","MCHAA1362-19[BOLD:AAD1867]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium subpusillum","0","100.00"
"CBAY0048_BF_I","MCHAA441-19[BOLD:AAD1867]","Arthropoda","Insecta","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium subpusillum","0","100.00"
